sentid	sentpos	word	num_responses	responses_exist
137	11	cheek.	76.0	True
138	1	Matthew	0.0	True
138	2	stood	79.0	True
138	3	against	79.0	True
138	4	the	78.0	True
138	5	wall	80.0	True
138	6	with	76.0	True
138	7	his	79.0	True
138	8	hands	76.0	True
138	9	behind	78.0	True
138	10	his	76.0	True
138	11	back.	79.0	True
139	1	Run	0.0	True
139	2	along	79.0	True
139	3	home	80.0	True
139	4	now	79.0	True
139	5	and	76.0	True
139	6	bring	80.0	True
139	7	us	79.0	True
139	8	some	80.0	True
139	9	men	79.0	True
139	10	to	78.0	True
139	11	kill.	79.0	True
140	1	She	0.0	True
140	2	just	80.0	True
140	3	kept	79.0	True
140	4	telling	79.0	True
140	5	herself	78.0	True
140	6	he	80.0	True
140	7	had	79.0	True
140	8	to	80.0	True
140	9	learn	76.0	True
140	10	a	78.0	True
140	11	lesson.	80.0	True
141	1	She	0.0	True
141	2	wound	78.0	True
141	3	up	78.0	True
141	4	talking	80.0	True
141	5	to	78.0	True
141	6	Barry	80.0	True
141	7	about	79.0	True
141	8	her	79.0	True
141	9	time	80.0	True
141	10	in	78.0	True
141	11	India.	78.0	True
142	1	The	0.0	True
142	2	gate	80.0	True
142	3	was	80.0	True
142	4	double,	79.0	True
142	5	one	78.0	True
142	6	huge	79.0	True
142	7	mass	79.0	True
142	8	of	80.0	True
142	9	wood	76.0	True
142	10	following	76.0	True
142	11	another.	80.0	True
143	1	The	0.0	True
143	2	gathered	78.0	True
143	3	villagers	79.0	True
143	4	took	79.0	True
143	5	a	80.0	True
143	6	step	80.0	True
143	7	back,	80.0	True
143	8	almost	78.0	True
143	9	as	79.0	True
143	10	one	80.0	True
143	11	man.	80.0	True
144	1	We	0.0	True
144	2	shall	79.0	True
144	3	arrive	80.0	True
144	4	properly	80.0	True
144	5	or	79.0	True
144	6	you	79.0	True
144	7	will	78.0	True
144	8	never	80.0	True
144	9	live	80.0	True
144	10	this	80.0	True
144	11	down.	78.0	True
145	1	While	0.0	True
145	2	they	78.0	True
145	3	sat	80.0	True
145	4	drinking	78.0	True
145	5	their	78.0	True
145	6	tea,	78.0	True
145	7	Mick	79.0	True
145	8	dug	80.0	True
145	9	them	76.0	True
145	10	a	79.0	True
145	11	trench.	80.0	True
146	1	You	0.0	True
146	2	know	76.0	True
146	3	better	80.0	True
146	4	than	78.0	True
146	5	to	76.0	True
146	6	talk	78.0	True
146	7	to	78.0	True
146	8	your	78.0	True
146	9	mother	80.0	True
146	10	like	78.0	True
146	11	that.	80.0	True
147	1	You	0.0	True
147	2	know	79.0	True
147	3	that	78.0	True
147	4	I	79.0	True
147	5	will	80.0	True
147	6	do	76.0	True
147	7	whatever	78.0	True
147	8	you	78.0	True
147	9	ask	80.0	True
147	10	of	80.0	True
147	11	me.	76.0	True
148	1	You	0.0	True
148	2	shouldn't	78.0	True
148	3	have	79.0	True
148	4	been	76.0	True
148	5	racing	76.0	True
148	6	my	80.0	True
148	7	truck	80.0	True
148	8	in	78.0	True
148	9	the	78.0	True
148	10	first	78.0	True
148	11	place.	79.0	True
149	1	A	0.0	True
149	2	smile	80.0	True
149	3	came	80.0	True
149	4	to	80.0	True
149	5	his	80.0	True
149	6	lips	79.0	True
149	7	as	79.0	True
149	8	he	80.0	True
149	9	thought	80.0	True
149	10	of	80.0	True
149	11	an	80.0	True
149	12	idea.	78.0	True
150	1	All	0.0	True
150	2	last	76.0	True
150	3	week	79.0	True
150	4	there	80.0	True
150	5	was	79.0	True
150	6	a	79.0	True
150	7	white	78.0	True
150	8	van	76.0	True
150	9	parked	78.0	True
150	10	across	79.0	True
150	11	the	76.0	True
150	12	street.	80.0	True
151	1	Finally	0.0	True
151	2	Maria	80.0	True
151	3	sat	80.0	True
151	4	down	80.0	True
151	5	with	78.0	True
151	6	a	80.0	True
151	7	cup	80.0	True
151	8	of	79.0	True
151	9	tea	80.0	True
151	10	and	78.0	True
151	11	a	80.0	True
151	12	sandwich.	79.0	True
152	1	Have		False
152	2	that		False
152	3	carriage		False
152	4	sent		False
152	5	down		False
152	6	and		False
152	7	have		False
152	8	servants		False
152	9	bring		False
152	10	wine		False
152	11	and		False
152	12	water.		False
153	1	He	0.0	True
153	2	didn't	78.0	True
153	3	seem	79.0	True
153	4	to	79.0	True
153	5	mind	80.0	True
153	6	that	78.0	True
153	7	she	78.0	True
153	8	was	79.0	True
153	9	screaming	80.0	True
153	10	in	80.0	True
153	11	his	80.0	True
153	12	ear.	80.0	True
154	1	He	0.0	True
154	2	drank	78.0	True
154	3	too	80.0	True
154	4	much	80.0	True
154	5	at	78.0	True
154	6	times	79.0	True
154	7	and	80.0	True
154	8	washed	79.0	True
154	9	too	78.0	True
154	10	little	78.0	True
154	11	at	76.0	True
154	12	times.	80.0	True
155	1	He	0.0	True
155	2	folded	78.0	True
155	3	his	78.0	True
155	4	arms	80.0	True
155	5	across	80.0	True
155	6	his	78.0	True
155	7	chest	80.0	True
155	8	and	79.0	True
155	9	put	79.0	True
155	10	out	80.0	True
155	11	his	80.0	True
155	12	lip.	80.0	True
156	1	He	0.0	True
156	2	had	80.0	True
156	3	another	78.0	True
156	4	shock	80.0	True
156	5	when	79.0	True
156	6	they	79.0	True
156	7	told	79.0	True
156	8	him	78.0	True
156	9	he	80.0	True
156	10	was	80.0	True
156	11	moving	78.0	True
156	12	cells.	79.0	True
157	1	He	0.0	True
157	2	put	79.0	True
157	3	his	78.0	True
157	4	hands	78.0	True
157	5	in	79.0	True
157	6	his	80.0	True
157	7	pockets	78.0	True
157	8	and	76.0	True
157	9	leaned	80.0	True
157	10	against	79.0	True
157	11	the	78.0	True
157	12	truck.	80.0	True
158	1	He	0.0	True
158	2	was	79.0	True
158	3	built	80.0	True
158	4	with	78.0	True
158	5	muscle	78.0	True
158	6	and	78.0	True
158	7	liked	80.0	True
158	8	to	79.0	True
158	9	throw	80.0	True
158	10	his	76.0	True
158	11	weight	78.0	True
158	12	around.	79.0	True
159	1	I	0.0	True
159	2	am	78.0	True
159	3	trying,	78.0	True
159	4	old	78.0	True
159	5	man,	76.0	True
159	6	but	79.0	True
159	7	I	80.0	True
159	8	would	79.0	True
159	9	rather	80.0	True
159	10	kill	80.0	True
159	11	the	80.0	True
159	12	ship.	79.0	True
160	1	I	0.0	True
160	2	shall	80.0	True
160	3	have	78.0	True
160	4	a	79.0	True
160	5	victory	79.0	True
160	6	and	78.0	True
160	7	I	80.0	True
160	8	want	79.0	True
160	9	it	80.0	True
160	10	to	79.0	True
160	11	be	80.0	True
160	12	remembered.	79.0	True
161	1	In	0.0	True
161	2	the	80.0	True
161	3	morning	79.0	True
161	4	Mickey	79.0	True
161	5	stood	80.0	True
161	6	straight	80.0	True
161	7	with	79.0	True
161	8	his	79.0	True
161	9	hand	78.0	True
161	10	behind	78.0	True
161	11	his	79.0	True
161	12	back.	79.0	True
162	1	In	0.0	True
162	2	the	76.0	True
162	3	morning	78.0	True
162	4	at	78.0	True
162	5	breakfast	76.0	True
162	6	Mike	80.0	True
162	7	smiled	80.0	True
162	8	at	80.0	True
162	9	the	79.0	True
162	10	letter	80.0	True
162	11	he	80.0	True
162	12	received.	78.0	True
163	1	It	0.0	True
163	2	had	80.0	True
163	3	been	79.0	True
163	4	two	80.0	True
163	5	weeks	79.0	True
163	6	since	78.0	True
163	7	Philip	78.0	True
163	8	had	80.0	True
163	9	been	80.0	True
163	10	sent	79.0	True
163	11	to	78.0	True
163	12	prison.	80.0	True
164	1	It	0.0	True
164	2	is	78.0	True
164	3	not	78.0	True
164	4	the	76.0	True
164	5	most	79.0	True
164	6	fragrant	80.0	True
164	7	of	80.0	True
164	8	places	78.0	True
164	9	but	78.0	True
164	10	we	76.0	True
164	11	make	80.0	True
164	12	do.	79.0	True
165	1	James	0.0	True
165	2	walked	79.0	True
165	3	in	79.0	True
165	4	to	79.0	True
165	5	wake	78.0	True
165	6	Samuel	80.0	True
165	7	at	78.0	True
165	8	four	80.0	True
165	9	thirty	78.0	True
165	10	in	76.0	True
165	11	the	78.0	True
165	12	morning.	78.0	True
166	1	David		False
166	2	came		False
166	3	running		False
166	4	into		False
166	5	the		False
166	6	waiting		False
166	7	room		False
166	8	and		False
166	9	went		False
166	10	straight		False
166	11	to		False
166	12	Stephen.		False
167	1	Dennis		False
167	2	was		False
167	3	standing		False
167	4	at		False
167	5	the		False
167	6	entrance		False
167	7	to		False
167	8	the		False
167	9	workshop		False
167	10	smiling		False
167	11	at		False
167	12	Terry.		False
168	1	Let	0.0	True
168	2	us	78.0	True
168	3	give	78.0	True
168	4	battle	76.0	True
168	5	to	79.0	True
168	6	these	80.0	True
168	7	foreign	78.0	True
168	8	snakes	76.0	True
168	9	once	80.0	True
168	10	and	79.0	True
168	11	for	80.0	True
168	12	all.	80.0	True
169	1	Tommy	0.0	True
169	2	came	80.0	True
169	3	out	79.0	True
169	4	of	76.0	True
169	5	the	80.0	True
169	6	staff	78.0	True
169	7	room	76.0	True
169	8	toilet	76.0	True
169	9	looking	79.0	True
169	10	a	79.0	True
169	11	little	76.0	True
169	12	pale.	80.0	True
170	1	Adam		False
170	2	hoped		False
170	3	she		False
170	4	was		False
170	5	knocked		False
170	6	out		False
170	7	cold		False
170	8	and		False
170	9	wouldn't		False
170	10	wake		False
170	11	till		False
170	12	morning.		False
171	1	Michael	0.0	True
171	2	knew	79.0	True
171	3	they	76.0	True
171	4	never	78.0	True
171	5	hit	78.0	True
171	6	him	78.0	True
171	7	and	79.0	True
171	8	that	78.0	True
171	9	was	80.0	True
171	10	half	80.0	True
171	11	the	79.0	True
171	12	problem.	80.0	True
172	1	Alan	0.0	True
172	2	told	79.0	True
172	3	Jason	80.0	True
172	4	he	80.0	True
172	5	would	80.0	True
172	6	just	78.0	True
172	7	sit	76.0	True
172	8	outside	79.0	True
172	9	to	79.0	True
172	10	have	80.0	True
172	11	his	80.0	True
172	12	lunch.	78.0	True
173	1	Now	0.0	True
173	2	the	80.0	True
173	3	man	80.0	True
173	4	is	76.0	True
173	5	coming	79.0	True
173	6	who	80.0	True
173	7	will	80.0	True
173	8	give	76.0	True
173	9	it	80.0	True
173	10	back	76.0	True
173	11	to	80.0	True
173	12	me.	80.0	True
174	1	She	0.0	True
174	2	threatened	80.0	True
174	3	to	76.0	True
174	4	leave	80.0	True
174	5	before	80.0	True
174	6	and	79.0	True
174	7	this	79.0	True
174	8	time	79.0	True
174	9	she	80.0	True
174	10	just	80.0	True
174	11	had	80.0	True
174	12	enough.	79.0	True
175	1	The	0.0	True
175	2	first	80.0	True
175	3	knife	80.0	True
175	4	caught	80.0	True
175	5	in	78.0	True
175	6	her	78.0	True
175	7	skirt	79.0	True
175	8	and	80.0	True
175	9	she	76.0	True
175	10	shook	80.0	True
175	11	it	76.0	True
175	12	free.	80.0	True
176	1	The	0.0	True
176	2	last	78.0	True
176	3	thing	78.0	True
176	4	Alex	76.0	True
176	5	felt	80.0	True
176	6	like	78.0	True
176	7	doing	78.0	True
176	8	after	76.0	True
176	9	work	76.0	True
176	10	was	78.0	True
176	11	more	78.0	True
176	12	work.	79.0	True
177	1	The	0.0	True
177	2	truck	80.0	True
177	3	was	80.0	True
177	4	an	80.0	True
177	5	older	76.0	True
177	6	version	80.0	True
177	7	of	80.0	True
177	8	the	78.0	True
177	9	ones	78.0	True
177	10	the	78.0	True
177	11	others	78.0	True
177	12	drove.	80.0	True
178	1	They	0.0	True
178	2	stared	78.0	True
178	3	at	78.0	True
178	4	the	78.0	True
178	5	black	78.0	True
178	6	wall	80.0	True
178	7	and	80.0	True
178	8	now	80.0	True
178	9	this	80.0	True
178	10	offered	79.0	True
178	11	no	78.0	True
178	12	comfort.	76.0	True
179	1	They		False
179	2	were		False
179	3	halfway		False
179	4	through		False
179	5	breakfast		False
179	6	when		False
179	7	a		False
179	8	guard		False
179	9	walked		False
179	10	up		False
179	11	with		False
179	12	mail.		False
180	1	We	0.0	True
180	2	should	80.0	True
180	3	talk	79.0	True
180	4	about	76.0	True
180	5	the	79.0	True
180	6	things	79.0	True
180	7	people	79.0	True
180	8	talk	79.0	True
180	9	about	78.0	True
180	10	on	80.0	True
180	11	first	80.0	True
180	12	dates.	80.0	True
181	1	Why	0.0	True
181	2	don't	78.0	True
181	3	you	80.0	True
181	4	tell	80.0	True
181	5	me	79.0	True
181	6	what	78.0	True
181	7	happened	80.0	True
181	8	on	79.0	True
181	9	Saturday,	80.0	True
181	10	step	80.0	True
181	11	by	80.0	True
181	12	step.	80.0	True
182	1	Emma	0.0	True
182	2	put	78.0	True
182	3	her	80.0	True
182	4	mug	76.0	True
182	5	of	79.0	True
182	6	tea	80.0	True
182	7	down	76.0	True
182	8	on	80.0	True
182	9	the	80.0	True
182	10	table	79.0	True
182	11	with	78.0	True
182	12	a	79.0	True
182	13	bang.	78.0	True
183	1	Benjamin		False
183	2	dashed		False
183	3	out		False
183	4	of		False
183	5	the		False
183	6	door		False
183	7	and		False
183	8	glanced		False
183	9	up		False
183	10	and		False
183	11	down		False
183	12	the		False
183	13	street.		False
184	1	Bruce	0.0	True
184	2	is	80.0	True
184	3	looking	79.0	True
184	4	for	80.0	True
184	5	someone	80.0	True
184	6	to	76.0	True
184	7	take	78.0	True
184	8	the	78.0	True
184	9	spare	80.0	True
184	10	room	80.0	True
184	11	in	79.0	True
184	12	his	79.0	True
184	13	flat.	78.0	True
185	1	From	0.0	True
185	2	the	80.0	True
185	3	moment	78.0	True
185	4	we	78.0	True
185	5	leave	78.0	True
185	6	this	78.0	True
185	7	spot	80.0	True
185	8	be	80.0	True
185	9	very	80.0	True
185	10	careful	80.0	True
185	11	what	80.0	True
185	12	you	76.0	True
185	13	say.	79.0	True
186	1	He	0.0	True
186	2	knocked	80.0	True
186	3	on	79.0	True
186	4	the	80.0	True
186	5	door	78.0	True
186	6	so	78.0	True
186	7	hard	78.0	True
186	8	that	78.0	True
186	9	he	78.0	True
186	10	almost	79.0	True
186	11	broke	76.0	True
186	12	it	80.0	True
186	13	down.	79.0	True
187	1	He	0.0	True
187	2	let	78.0	True
187	3	Donald	80.0	True
187	4	go	80.0	True
187	5	and	79.0	True
187	6	he	76.0	True
187	7	fell	80.0	True
187	8	to	80.0	True
187	9	the	80.0	True
187	10	floor	78.0	True
187	11	with	79.0	True
187	12	a	80.0	True
187	13	thud.	76.0	True
188	1	He	0.0	True
188	2	smiled	80.0	True
188	3	again	78.0	True
188	4	and	76.0	True
188	5	felt	79.0	True
188	6	like	80.0	True
188	7	a	79.0	True
188	8	man	80.0	True
188	9	and	79.0	True
188	10	not	80.0	True
188	11	just	80.0	True
188	12	the	80.0	True
188	13	kid.	80.0	True
189	1	He's	0.0	True
189	2	got	80.0	True
189	3	the	79.0	True
189	4	ability	80.0	True
189	5	to	79.0	True
189	6	work	79.0	True
189	7	but	78.0	True
189	8	he	79.0	True
189	9	just	80.0	True
189	10	gets	78.0	True
189	11	bored	78.0	True
189	12	too	76.0	True
189	13	easy.	78.0	True
190	1	Her		False
190	2	ambition		False
190	3	offered		False
190	4	no		False
190	5	thought		False
190	6	to		False
190	7	the		False
190	8	men		False
190	9	standing		False
190	10	behind		False
190	11	and		False
190	12	around		False
190	13	her.		False
191	1	I	0.0	True
191	2	can't	80.0	True
191	3	see	79.0	True
191	4	any	80.0	True
191	5	amount	80.0	True
191	6	of	79.0	True
191	7	talk	79.0	True
191	8	getting	80.0	True
191	9	you	79.0	True
191	10	out	80.0	True
191	11	of	78.0	True
191	12	this	80.0	True
191	13	mess.	80.0	True
192	1	I	0.0	True
192	2	flung	79.0	True
192	3	out	76.0	True
192	4	my	78.0	True
192	5	hands	78.0	True
192	6	and	80.0	True
192	7	they	80.0	True
192	8	said	76.0	True
192	9	I	80.0	True
192	10	had	80.0	True
192	11	broken	80.0	True
192	12	my	80.0	True
192	13	wrists.	79.0	True
193	1	I	0.0	True
193	2	mostly	78.0	True
193	3	just	78.0	True
193	4	pick	80.0	True
193	5	a	76.0	True
193	6	dry	79.0	True
193	7	white	79.0	True
193	8	and	78.0	True
193	9	drink	79.0	True
193	10	it	80.0	True
193	11	to	80.0	True
193	12	get	79.0	True
193	13	drunk.	76.0	True
194	1	Andy	0.0	True
194	2	felt	79.0	True
194	3	good	76.0	True
194	4	when	79.0	True
194	5	he	80.0	True
194	6	got	79.0	True
194	7	ready	79.0	True
194	8	to	80.0	True
194	9	go	76.0	True
194	10	out	78.0	True
194	11	on	79.0	True
194	12	Saturday	79.0	True
194	13	night.	80.0	True
195	1	Arthur		False
195	2	got		False
195	3	in		False
195	4	his		False
195	5	truck		False
195	6	and		False
195	7	slammed		False
195	8	his		False
195	9	fist		False
195	10	against		False
195	11	the		False
195	12	steering		False
195	13	wheel.		False
196	1	Billy	0.0	True
196	2	knocked	80.0	True
196	3	on	80.0	True
196	4	the	79.0	True
196	5	door	80.0	True
196	6	and	76.0	True
196	7	waited	80.0	True
196	8	till	78.0	True
196	9	he	76.0	True
196	10	was	80.0	True
196	11	told	80.0	True
196	12	to	80.0	True
196	13	enter.	80.0	True
197	1	Bob	0.0	True
197	2	sat	76.0	True
197	3	at	80.0	True
197	4	the	78.0	True
197	5	entrance	76.0	True
197	6	to	79.0	True
197	7	the	80.0	True
197	8	warehouse	80.0	True
197	9	and	80.0	True
197	10	made	80.0	True
197	11	up	80.0	True
197	12	a	78.0	True
197	13	cigarette.	78.0	True
198	1	Brian	0.0	True
198	2	sat	79.0	True
198	3	down	80.0	True
198	4	at	80.0	True
198	5	an	80.0	True
198	6	empty	78.0	True
198	7	table	80.0	True
198	8	and	78.0	True
198	9	began	80.0	True
198	10	to	79.0	True
198	11	eat	78.0	True
198	12	his	80.0	True
198	13	breakfast.	79.0	True
199	1	Charlie		False
199	2	walked		False
199	3	home		False
199	4	slowly		False
199	5	so		False
199	6	that		False
199	7	he		False
199	8	could		False
199	9	smoke		False
199	10	one		False
199	11	of		False
199	12	his		False
199	13	cigarettes.		False
200	1	One	0.0	True
200	2	by	80.0	True
200	3	one	78.0	True
200	4	she	80.0	True
200	5	placed	80.0	True
200	6	her	79.0	True
200	7	teeth	79.0	True
200	8	about	76.0	True
200	9	their	76.0	True
200	10	necks	80.0	True
200	11	and	80.0	True
200	12	killed	78.0	True
200	13	them.	79.0	True
201	1	The	0.0	True
201	2	shout	80.0	True
201	3	caught	76.0	True
201	4	him	79.0	True
201	5	off	80.0	True
201	6	guard	80.0	True
201	7	and	76.0	True
201	8	he	79.0	True
201	9	fell	80.0	True
201	10	back	76.0	True
201	11	a	76.0	True
201	12	little	80.0	True
201	13	way.	76.0	True
202	1	They		False
202	2	probably		False
202	3	just		False
202	4	talked		False
202	5	about		False
202	6	medieval		False
202	7	folk		False
202	8	music		False
202	9	anyway		False
202	10	and		False
202	11	it		False
202	12	was		False
202	13	boring.		False
203	1	Within		False
203	2	four		False
203	3	months		False
203	4	they		False
203	5	moved		False
203	6	in		False
203	7	together		False
203	8	to		False
203	9	the		False
203	10	flat		False
203	11	on		False
203	12	Shakespeare		False
203	13	Road.		False
204	1	After		False
204	2	only		False
204	3	a		False
204	4	night's		False
204	5	journey		False
204	6	by		False
204	7	sea		False
204	8	they		False
204	9	had		False
204	10	travelled		False
204	11	into		False
204	12	the		False
204	13	South		False
204	14	proper.		False
205	1	Every		False
205	2	free		False
205	3	man		False
205	4	had		False
205	5	a		False
205	6	right		False
205	7	to		False
205	8	speak		False
205	9	gathered		False
205	10	at		False
205	11	the		False
205	12	calling		False
205	13	of		False
205	14	Council.		False
206	1	He		False
206	2	had		False
206	3	a		False
206	4	headache		False
206	5	and		False
206	6	every		False
206	7	drop		False
206	8	sounded		False
206	9	like		False
206	10	an		False
206	11	arrow		False
206	12	piercing		False
206	13	his		False
206	14	skull.		False
207	1	He		False
207	2	had		False
207	3	money		False
207	4	whenever		False
207	5	he		False
207	6	wanted		False
207	7	it		False
207	8	and		False
207	9	still		False
207	10	the		False
207	11	best		False
207	12	truck		False
207	13	in		False
207	14	town.		False
208	1	He	0.0	True
208	2	rose	78.0	True
208	3	from	78.0	True
208	4	his	80.0	True
208	5	seat	76.0	True
208	6	and	79.0	True
208	7	stopped	80.0	True
208	8	mid	78.0	True
208	9	way	79.0	True
208	10	when	80.0	True
208	11	Joe	76.0	True
208	12	glared	80.0	True
208	13	at	79.0	True
208	14	him.	79.0	True
209	1	He	0.0	True
209	2	sat	80.0	True
209	3	his	78.0	True
209	4	son	79.0	True
209	5	up	78.0	True
209	6	on	78.0	True
209	7	the	80.0	True
209	8	table	79.0	True
209	9	and	80.0	True
209	10	laid	78.0	True
209	11	his	80.0	True
209	12	belt	78.0	True
209	13	beside	80.0	True
209	14	him.	79.0	True
210	1	If	0.0	True
210	2	I	80.0	True
210	3	have	76.0	True
210	4	time	80.0	True
210	5	at	80.0	True
210	6	the	76.0	True
210	7	end	80.0	True
210	8	I'll	78.0	True
210	9	fill	79.0	True
210	10	you	79.0	True
210	11	in	80.0	True
210	12	on	80.0	True
210	13	what	80.0	True
210	14	happened.	80.0	True
211	1	Chris		False
211	2	carefully		False
211	3	carried		False
211	4	Eddie		False
211	5	to		False
211	6	his		False
211	7	truck		False
211	8	and		False
211	9	laid		False
211	10	him		False
211	11	on		False
211	12	the		False
211	13	back		False
211	14	seat.		False
212	1	Colin		False
212	2	drove		False
212	3	into		False
212	4	the		False
212	5	garage		False
212	6	to		False
212	7	wash		False
212	8	the		False
212	9	truck		False
212	10	and		False
212	11	fill		False
212	12	it		False
212	13	with		False
212	14	petrol.		False
213	1	David		False
213	2	finally		False
213	3	got		False
213	4	to		False
213	5	eat		False
213	6	his		False
213	7	lunch		False
213	8	then		False
213	9	went		False
213	10	back		False
213	11	to		False
213	12	digging		False
213	13	the		False
213	14	trench.		False
214	1	Dennis		False
214	2	noticed		False
214	3	someone		False
214	4	standing		False
214	5	in		False
214	6	front		False
214	7	of		False
214	8	him		False
214	9	when		False
214	10	he		False
214	11	reached		False
214	12	for		False
214	13	another		False
214	14	log.		False
215	1	Donald		False
215	2	sat		False
215	3	down		False
215	4	at		False
215	5	the		False
215	6	kitchen		False
215	7	table		False
215	8	and		False
215	9	fed		False
215	10	his		False
215	11	little		False
215	12	sister		False
215	13	her		False
215	14	bottle.		False
216	1	Frank		False
216	2	sighed		False
216	3	and		False
216	4	walked		False
216	5	to		False
216	6	the		False
216	7	visiting		False
216	8	room		False
216	9	with		False
216	10	his		False
216	11	hands		False
216	12	in		False
216	13	his		False
216	14	pockets.		False
217	1	Fred		False
217	2	walked		False
217	3	into		False
217	4	the		False
217	5	kitchen		False
217	6	on		False
217	7	Saturday		False
217	8	morning		False
217	9	to		False
217	10	find		False
217	11	his		False
217	12	mother		False
217	13	making		False
217	14	breakfast.		False
218	1	George		False
218	2	was		False
218	3	led		False
218	4	inside		False
218	5	and		False
218	6	they		False
218	7	made		False
218	8	him		False
218	9	strip		False
218	10	and		False
218	11	gave		False
218	12	him		False
218	13	a		False
218	14	uniform.		False
219	1	Harry		False
219	2	was		False
219	3	whistling		False
219	4	and		False
219	5	singing		False
219	6	to		False
219	7	himself		False
219	8	for		False
219	9	the		False
219	10	whole		False
219	11	of		False
219	12	the		False
219	13	next		False
219	14	day.		False
220	1	Henry	0.0	True
220	2	washed	78.0	True
220	3	his	80.0	True
220	4	hands	79.0	True
220	5	and	78.0	True
220	6	sat	80.0	True
220	7	on	79.0	True
220	8	the	80.0	True
220	9	seat	78.0	True
220	10	in	80.0	True
220	11	front	80.0	True
220	12	of	79.0	True
220	13	the	80.0	True
220	14	stove.	79.0	True
221	1	She		False
221	2	tried		False
221	3	hard		False
221	4	to		False
221	5	bring		False
221	6	him		False
221	7	up		False
221	8	right		False
221	9	and		False
221	10	teach		False
221	11	him		False
221	12	right		False
221	13	from		False
221	14	wrong.		False
222	1	The		False
222	2	bored		False
222	3	soldier		False
222	4	pressed		False
222	5	a		False
222	6	button		False
222	7	which		False
222	8	opened		False
222	9	the		False
222	10	gate		False
222	11	and		False
222	12	allowed		False
222	13	them		False
222	14	in.		False
223	1	The		False
223	2	curious		False
223	3	thing		False
223	4	was,		False
223	5	on		False
223	6	the		False
223	7	Friday		False
223	8	night,		False
223	9	that		False
223	10	the		False
223	11	garden		False
223	12	gate		False
223	13	was		False
223	14	shut.		False
224	1	The		False
224	2	first		False
224	3	thing		False
224	4	she		False
224	5	noticed		False
224	6	when		False
224	7	she		False
224	8	walked		False
224	9	into		False
224	10	the		False
224	11	house		False
224	12	was		False
224	13	the		False
224	14	silence.		False
225	1	The	0.0	True
225	2	police	79.0	True
225	3	officer	80.0	True
225	4	got	79.0	True
225	5	out	78.0	True
225	6	of	79.0	True
225	7	the	80.0	True
225	8	van	79.0	True
225	9	and	80.0	True
225	10	picked	76.0	True
225	11	up	80.0	True
225	12	the	78.0	True
225	13	two	79.0	True
225	14	cans.	80.0	True
226	1	The	0.0	True
226	2	speaker	78.0	True
226	3	turned	80.0	True
226	4	to	76.0	True
226	5	her	80.0	True
226	6	with	80.0	True
226	7	a	80.0	True
226	8	smile	79.0	True
226	9	and	78.0	True
226	10	a	80.0	True
226	11	bow	78.0	True
226	12	of	80.0	True
226	13	his	79.0	True
226	14	head.	79.0	True
227	1	They	0.0	True
227	2	say	80.0	True
227	3	he	80.0	True
227	4	can	80.0	True
227	5	breathe	76.0	True
227	6	fire	78.0	True
227	7	and	79.0	True
227	8	kill	78.0	True
227	9	a	78.0	True
227	10	man	80.0	True
227	11	with	79.0	True
227	12	a	79.0	True
227	13	single	78.0	True
227	14	word.	80.0	True
228	1	When		False
228	2	she		False
228	3	had		False
228	4	fallen,		False
228	5	the		False
228	6	witnesses		False
228	7	to		False
228	8	her		False
228	9	death		False
228	10	would		False
228	11	have		False
228	12	cut		False
228	13	her		False
228	14	apart.		False
229	1	He	0.0	True
229	2	came	80.0	True
229	3	back	79.0	True
229	4	to	78.0	True
229	5	his	79.0	True
229	6	senses	78.0	True
229	7	when	79.0	True
229	8	he	78.0	True
229	9	heard	78.0	True
229	10	his	79.0	True
229	11	dad	78.0	True
229	12	stand	79.0	True
229	13	up	79.0	True
229	14	to	79.0	True
229	15	him.	80.0	True
230	1	He		False
230	2	could		False
230	3	hear		False
230	4	men		False
230	5	shouting,		False
230	6	screaming		False
230	7	as		False
230	8	though		False
230	9	all		False
230	10	of		False
230	11	hell		False
230	12	was		False
230	13	at		False
230	14	their		False
230	15	heels.		False
231	1	He		False
231	2	did		False
231	3	as		False
231	4	he		False
231	5	was		False
231	6	told		False
231	7	and		False
231	8	tucked		False
231	9	in		False
231	10	his		False
231	11	shirt		False
231	12	and		False
231	13	straightened		False
231	14	his		False
231	15	tie.		False
232	1	He		False
232	2	had		False
232	3	jobs		False
232	4	and		False
232	5	lost		False
232	6	jobs,		False
232	7	he		False
232	8	never		False
232	9	had		False
232	10	what		False
232	11	you		False
232	12	could		False
232	13	call		False
232	14	a		False
232	15	career.		False
233	1	He		False
233	2	put		False
233	3	his		False
233	4	hand		False
233	5	on		False
233	6	the		False
233	7	little		False
233	8	boy's		False
233	9	shoulder		False
233	10	and		False
233	11	gave		False
233	12	it		False
233	13	an		False
233	14	encouraging		False
233	15	squeeze.		False
234	1	He	0.0	True
234	2	was	76.0	True
234	3	already	80.0	True
234	4	up	76.0	True
234	5	and	76.0	True
234	6	dressed	79.0	True
234	7	and	79.0	True
234	8	invited	79.0	True
234	9	us	80.0	True
234	10	in	80.0	True
234	11	for	79.0	True
234	12	a	78.0	True
234	13	cup	78.0	True
234	14	of	79.0	True
234	15	tea.	80.0	True
235	1	His		False
235	2	smile		False
235	3	soon		False
235	4	faded		False
235	5	to		False
235	6	a		False
235	7	frown		False
235	8	when		False
235	9	he		False
235	10	heard		False
235	11	what		False
235	12	Keith		False
235	13	had		False
235	14	to		False
235	15	say.		False
