sentid	sentpos	word	num_responses	responses_exist
82	9	is	40	True
82	10	the	38	True
82	11	only	38	True
82	12	planet	38	True
82	13	in	38	True
82	14	our	38	True
82	15	solar	37	True
82	16	system	38	True
82	17	to	38	True
82	18	be	38	True
82	19	discovered	38	True
82	20	by	38	True
82	21	mathematics.	39	True
83	1	When	40	True
83	2	attacked,	42	True
83	3	a	42	True
83	4	skunk's	42	True
83	5	natural	42	True
83	6	inclination	42	True
83	7	is	42	True
83	8	to	42	True
83	9	turn	42	True
83	10	around,	42	True
83	11	lick	42	True
83	12	its	42	True
83	13	tail	42	True
83	14	and	42	True
83	15	spray	42	True
83	16	a	41	True
83	17	noxious	42	True
83	18	scent.	42	True
84	1	That	41	True
84	2	works	41	True
84	3	when	41	True
84	4	a	41	True
84	5	skunk	41	True
84	6	faces	41	True
84	7	a	41	True
84	8	natural	41	True
84	9	predator	41	True
84	10	in	41	True
84	11	the	41	True
84	12	wild,	41	True
84	13	but	41	True
84	14	it's	41	True
84	15	not	41	True
84	16	as	41	True
84	17	helpful	41	True
84	18	when	41	True
84	19	faced	41	True
84	20	with,	41	True
84	21	let's	41	True
84	22	say,	41	True
84	23	an	41	True
84	24	oncoming	41	True
84	25	car.	41	True
85	1	Lady	40	True
85	2	Gaga's	42	True
85	3	YouTube	42	True
85	4	account	42	True
85	5	was	42	True
85	6	suspended	42	True
85	7	Thursday.	42	True
86	1	The	42	True
86	2	notice	42	True
86	3	read	42	True
86	4	that	42	True
86	5	the	42	True
86	6	suspension	42	True
86	7	was	42	True
86	8	due	42	True
86	9	to	42	True
86	10	'multiple	42	True
86	11	or	42	True
86	12	severe	42	True
86	13	violations	42	True
86	14	of	42	True
86	15	YouTube's	42	True
86	16	copyright	42	True
86	17	policy.'	42	True
87	1	The	40	True
87	2	Google	42	True
87	3	Inc.-owned	42	True
87	4	YouTube	42	True
87	5	declined	42	True
87	6	to	42	True
87	7	comment.	42	True
88	1	It's	41	True
88	2	YouTube	40	True
88	3	policy	42	True
88	4	to	42	True
88	5	remove	42	True
88	6	accounts	42	True
88	7	after	42	True
88	8	three	42	True
88	9	copyright	42	True
88	10	violations.	42	True
89	1	The	40	True
89	2	astronauts	41	True
89	3	used	41	True
89	4	a	41	True
89	5	hefty	41	True
89	6	robotic	41	True
89	7	arm	41	True
89	8	to	41	True
89	9	move	41	True
89	10	the	41	True
89	11	bus-size	41	True
89	12	canister,	41	True
89	13	stuffed	41	True
89	14	with	41	True
89	15	nearly	41	True
89	16	three	41	True
89	17	tons	41	True
89	18	of	41	True
89	19	packing	41	True
89	20	foam	41	True
89	21	and	41	True
89	22	other	41	True
89	23	space	41	True
89	24	station	41	True
89	25	refuse.	41	True
90	1	It	39	True
90	2	was	41	True
90	3	the	41	True
90	4	last	40	True
90	5	job	41	True
90	6	shared	41	True
90	7	by	41	True
90	8	the	41	True
90	9	shuttle	41	True
90	10	and	41	True
90	11	station	41	True
90	12	crews,	40	True
90	13	numbering	40	True
90	14	ten	40	True
90	15	astronauts	41	True
90	16	altogether.	41	True
91	1	Rich	40	True
91	2	investors	40	True
91	3	with	40	True
91	4	no	40	True
91	5	ties	40	True
91	6	to	40	True
91	7	farming,	40	True
91	8	no	40	True
91	9	dirt	40	True
91	10	under	38	True
91	11	their	40	True
91	12	nails,	40	True
91	13	are	19	True
91	14	confident	40	True
91	15	enough	40	True
91	16	to	40	True
91	17	wager	40	True
91	18	big	40	True
91	19	on	40	True
91	20	a	40	True
91	21	patch	40	True
91	22	of	40	True
91	23	earth	40	True
91	24	Ñ	39	True
91	25	betting	40	True
91	26	that	40	True
91	27	it's	40	True
91	28	a	40	True
91	29	smart	40	True
91	30	investment	40	True
91	31	because	39	True
91	32	food	39	True
91	33	will	40	True
91	34	only	40	True
91	35	get	40	True
91	36	more	40	True
91	37	expensive	40	True
91	38	around	40	True
91	39	the	38	True
91	40	world.	40	True
92	1	John	40	True
92	2	Thornton	41	True
92	3	asked	39	True
92	4	little	40	True
92	5	of	40	True
92	6	man	40	True
92	7	or	40	True
92	8	nature.	40	True
93	1	He	39	True
93	2	was	39	True
93	3	unafraid	39	True
93	4	of	39	True
93	5	the	39	True
93	6	wild.	39	True
94	1	With	39	True
94	2	a	39	True
94	3	handful	38	True
94	4	of	39	True
94	5	salt	39	True
94	6	and	39	True
94	7	a	39	True
94	8	rifle	39	True
94	9	he	39	True
94	10	could	39	True
94	11	plunge	39	True
94	12	into	39	True
94	13	the	39	True
94	14	wilderness	39	True
94	15	and	39	True
94	16	fare	39	True
94	17	wherever	39	True
94	18	he	39	True
94	19	pleased	39	True
94	20	and	37	True
94	21	as	38	True
94	22	long	39	True
94	23	as	39	True
94	24	he	39	True
94	25	pleased.	39	True
95	1	All	40	True
95	2	that	39	True
95	3	the	40	True
95	4	brain	40	True
95	5	has	39	True
95	6	to	39	True
95	7	work	38	True
95	8	with	39	True
95	9	are	39	True
95	10	imperfect	39	True
95	11	incoming	39	True
95	12	electrical	39	True
95	13	impulses	39	True
95	14	announcing	39	True
95	15	that	39	True
95	16	things	39	True
95	17	are	39	True
95	18	happening.	39	True
96	1	It	38	True
96	2	is	39	True
96	3	then	39	True
96	4	the	39	True
96	5	job	38	True
96	6	of	39	True
96	7	neurons	39	True
96	8	to	39	True
96	9	rapidly	39	True
96	10	interpret	39	True
96	11	these	38	True
96	12	signals	39	True
96	13	as	39	True
96	14	well	39	True
96	15	as	39	True
96	16	they	38	True
96	17	can,	38	True
96	18	and	38	True
96	19	suggest	38	True
96	20	how	38	True
96	21	to	38	True
96	22	react.	38	True
97	1	That's	40	True
97	2	because	39	True
97	3	when	39	True
97	4	immigrants	39	True
97	5	from	39	True
97	6	a	39	True
97	7	particular	39	True
97	8	cultural	39	True
97	9	group	38	True
97	10	move	38	True
97	11	into	38	True
97	12	a	38	True
97	13	new	38	True
97	14	one,	38	True
97	15	they	38	True
97	16	bring	38	True
97	17	genetic	38	True
97	18	diversity	38	True
97	19	that,	38	True
97	20	if	38	True
97	21	the	38	True
97	22	immigrants	37	True
97	23	have	38	True
97	24	children,	38	True
97	25	get	38	True
97	26	mixed	37	True
97	27	around,	38	True
97	28	changing	38	True
97	29	the	38	True
97	30	new	38	True
97	31	population's	38	True
97	32	gene	38	True
97	33	pool.	38	True
98	1	But	37	True
98	2	the	38	True
98	3	new	38	True
98	4	population's	38	True
98	5	culture	38	True
98	6	doesn't	38	True
98	7	necessarily	38	True
98	8	change.	38	True
9	1	Liza	40	True
9	2	was	42	True
9	3	in	42	True
9	4	a	42	True
9	5	bad	42	True
9	6	temper,	42	True
9	7	for	41	True
9	8	she	42	True
9	9	was	42	True
9	10	mixing	42	True
9	11	the	42	True
9	12	Christmas	42	True
9	13	puddings	42	True
9	14	in	42	True
9	15	the	42	True
9	16	kitchen,	42	True
9	17	and	42	True
9	18	had	41	True
9	19	been	42	True
9	20	drawn	42	True
9	21	from	42	True
9	22	them,	42	True
9	23	with	42	True
9	24	a	42	True
9	25	raisin	42	True
9	26	still	42	True
9	27	on	41	True
9	28	her	42	True
9	29	cheek,	42	True
9	30	by	41	True
9	31	Nana's	42	True
9	32	absurd	42	True
9	33	suspicions.	42	True
10	1	She	42	True
10	2	thought	42	True
10	3	the	42	True
10	4	best	42	True
10	5	way	42	True
10	6	of	42	True
10	7	getting	42	True
10	8	a	42	True
10	9	little	42	True
10	10	quiet	42	True
10	11	was	42	True
10	12	to	42	True
10	13	take	42	True
10	14	Nana	42	True
10	15	to	42	True
10	16	the	42	True
10	17	nursery	42	True
10	18	for	42	True
10	19	a	42	True
10	20	moment,	42	True
10	21	but	41	True
10	22	in	42	True
10	23	custody	41	True
10	24	of	42	True
10	25	course.	42	True
99	1	Police	40	True
99	2	in	39	True
99	3	Georgia	39	True
99	4	have	39	True
99	5	shut	39	True
99	6	down	39	True
99	7	a	39	True
99	8	lemonade	39	True
99	9	stand	39	True
99	10	run	39	True
99	11	by	39	True
99	12	three	39	True
99	13	girls	39	True
99	14	trying	39	True
99	15	to	39	True
99	16	save	38	True
99	17	up	38	True
99	18	for	38	True
99	19	a	38	True
99	20	trip	38	True
99	21	to	38	True
99	22	a	38	True
99	23	water	38	True
99	24	park,	38	True
99	25	saying	38	True
99	26	they	38	True
99	27	didn't	38	True
99	28	have	38	True
99	29	a	38	True
99	30	business	38	True
99	31	license	38	True
99	32	or	38	True
99	33	the	38	True
99	34	required	38	True
99	35	permits.	37	True
100	1	Morningstar	38	True
100	2	says	38	True
100	3	police	38	True
100	4	also	38	True
100	5	didn't	38	True
100	6	know	38	True
100	7	how	38	True
100	8	the	38	True
100	9	lemonade	38	True
100	10	was	38	True
100	11	made.	38	True
101	1	Research	40	True
101	2	showing	41	True
101	3	that	41	True
101	4	a	41	True
101	5	tiny	40	True
101	6	European	40	True
101	7	river	40	True
101	8	bug	40	True
101	9	called	40	True
101	10	the	39	True
101	11	water	38	True
101	12	boatman	40	True
101	13	may	40	True
101	14	be	40	True
101	15	the	40	True
101	16	loudest	39	True
101	17	animal	40	True
101	18	on	40	True
101	19	earth	40	True
101	20	for	38	True
101	21	its	40	True
101	22	size	40	True
101	23	has	39	True
101	24	some	40	True
101	25	interesting	40	True
101	26	sidebars.	39	True
102	1	The	39	True
102	2	insect	40	True
102	3	is	40	True
102	4	just	38	True
102	5	two	39	True
102	6	millimeters	38	True
102	7	long	40	True
102	8	and	40	True
102	9	yet	40	True
102	10	produces	40	True
102	11	an	40	True
102	12	underwater	40	True
102	13	call	40	True
102	14	that	39	True
102	15	has	40	True
102	16	been	40	True
102	17	measured	40	True
102	18	at	40	True
102	19	99.2	38	True
102	20	decibels.	39	True
103	1	There	40	True
103	2	often	41	True
103	3	seems	40	True
103	4	to	40	True
103	5	be	40	True
103	6	more	40	True
103	7	diving	40	True
103	8	in	40	True
103	9	soccer	40	True
103	10	than	40	True
103	11	in	40	True
103	12	the	40	True
103	13	Summer	40	True
103	14	Olympics.	40	True
104	1	Phantom	40	True
104	2	contact,	40	True
104	3	or	40	True
104	4	the	40	True
104	5	slightest	40	True
104	6	collision,	40	True
104	7	can	40	True
104	8	lead	40	True
104	9	to	40	True
104	10	theatrical	40	True
104	11	belly	40	True
104	12	flops	40	True
104	13	and	39	True
104	14	exaggerated	39	True
104	15	somersaults	40	True
104	16	by	40	True
104	17	players	40	True
104	18	deceptively	40	True
104	19	trying	39	True
104	20	to	40	True
104	21	draw	40	True
104	22	fouls	40	True
104	23	on	40	True
104	24	their	40	True
104	25	opponents,	39	True
104	26	kill	39	True
104	27	time	40	True
104	28	or	40	True
104	29	catch	40	True
104	30	a	40	True
104	31	breather	39	True
104	32	when	40	True
104	33	tired.	40	True
105	1	Proper	40	True
105	2	ventilation	42	True
105	3	will	42	True
105	4	make	42	True
105	5	a	42	True
105	6	backdraft	41	True
105	7	less	41	True
105	8	likely.	41	True
106	1	Opening	39	True
106	2	a	41	True
106	3	room	41	True
106	4	or	41	True
106	5	building	41	True
106	6	at	41	True
106	7	the	41	True
106	8	highest	41	True
106	9	point	41	True
106	10	allows	41	True
106	11	heated	41	True
106	12	gases	41	True
106	13	and	41	True
106	14	smoke	41	True
106	15	to	41	True
106	16	be	41	True
106	17	released	41	True
106	18	gradually.	41	True
107	1	However,	41	True
107	2	suddenly	40	True
107	3	breaking	41	True
107	4	a	41	True
107	5	window	41	True
107	6	or	41	True
107	7	opening	41	True
107	8	a	41	True
107	9	door	41	True
107	10	is	41	True
107	11	a	41	True
107	12	mistake,	41	True
107	13	because	41	True
107	14	it	40	True
107	15	allows	41	True
107	16	oxygen	41	True
107	17	to	41	True
107	18	rush	41	True
107	19	in,	41	True
107	20	causing	41	True
107	21	an	41	True
107	22	explosion.	41	True
108	1	The	40	True
108	2	first	38	True
108	3	step	38	True
108	4	to	38	True
108	5	be	38	True
108	6	taken	38	True
108	7	in	38	True
108	8	studying	38	True
108	9	the	38	True
108	10	history	38	True
108	11	of	38	True
108	12	our	38	True
108	13	country	38	True
108	14	is	38	True
108	15	to	38	True
108	16	form	38	True
108	17	some	38	True
108	18	clear	38	True
108	19	and	38	True
108	20	proper	38	True
108	21	conception	38	True
108	22	of	38	True
108	23	the	38	True
108	24	characteristics	38	True
108	25	and	38	True
108	26	condition	38	True
108	27	of	37	True
108	28	the	38	True
108	29	territory	38	True
108	30	which	38	True
108	31	is	38	True
108	32	now	38	True
108	33	occupied	37	True
108	34	by	38	True
108	35	the	38	True
108	36	American	38	True
108	37	people,	38	True
108	38	as	38	True
108	39	it	37	True
108	40	existed	38	True
108	41	when	38	True
108	42	first	38	True
108	43	discovered	38	True
108	44	and	38	True
108	45	explored	38	True
108	46	by	38	True
108	47	Europeans.	38	True
109	1	Susan	40	True
109	2	B.	39	True
109	3	Anthony	38	True
109	4	spent	38	True
109	5	nearly	39	True
109	6	sixty	39	True
109	7	years	39	True
109	8	of	39	True
109	9	her	39	True
109	10	life	39	True
109	11	devoted	39	True
109	12	to	39	True
109	13	the	39	True
109	14	cause	39	True
109	15	of	39	True
109	16	social	39	True
109	17	justice	38	True
109	18	and	39	True
109	19	equality	38	True
109	20	for	38	True
109	21	all.	39	True
110	1	Her	38	True
110	2	major	39	True
110	3	contributions	39	True
110	4	were	39	True
110	5	focused	39	True
110	6	on	39	True
110	7	women's	39	True
110	8	rights.	39	True
111	1	Her	38	True
111	2	primary	39	True
111	3	achievement	38	True
111	4	lay	39	True
111	5	in	39	True
111	6	her	39	True
111	7	inspiration	39	True
111	8	and	39	True
111	9	influence	38	True
111	10	of	39	True
111	11	thousands	39	True
111	12	of	39	True
111	13	people	39	True
111	14	promoting	39	True
111	15	the	39	True
111	16	right	39	True
111	17	of	39	True
111	18	women	39	True
111	19	to	39	True
111	20	vote.	39	True
112	1	As	40	True
112	2	Earth	43	True
112	3	warms	43	True
112	4	due	43	True
112	5	to	43	True
112	6	the	43	True
112	7	human-caused	43	True
112	8	release	43	True
112	9	of	43	True
112	10	heat-trapping	43	True
112	11	gases	43	True
112	12	into	43	True
112	13	the	43	True
112	14	atmosphere,	43	True
112	15	frozen	43	True
112	16	Arctic	43	True
112	17	soils	43	True
112	18	also	43	True
112	19	warm,	43	True
112	20	thaw	43	True
112	21	and	43	True
112	22	release	42	True
112	23	more	43	True
112	24	carbon	43	True
112	25	dioxide.	43	True
113	1	The	43	True
113	2	added	43	True
113	3	carbon	43	True
113	4	dioxide	43	True
113	5	accelerates	43	True
113	6	Earth's	43	True
113	7	warming,	42	True
113	8	which	43	True
113	9	further	43	True
113	10	accelerates	42	True
113	11	the	42	True
113	12	thawing	43	True
113	13	of	42	True
113	14	Arctic	43	True
113	15	soils	43	True
113	16	and	43	True
113	17	the	43	True
113	18	release	42	True
113	19	of	43	True
113	20	even	43	True
113	21	more	43	True
113	22	carbon	43	True
113	23	dioxide.	43	True
114	1	Unfortunately,	40	True
114	2	for	41	True
114	3	every	42	True
114	4	six	41	True
114	5	water	41	True
114	6	bottles	41	True
114	7	we	41	True
114	8	use,	41	True
114	9	only	41	True
114	10	one	41	True
114	11	makes	41	True
114	12	it	41	True
114	13	to	41	True
114	14	the	41	True
114	15	recycling	41	True
114	16	bin.	41	True
115	1	The	40	True
115	2	rest	41	True
115	3	are	40	True
115	4	sent	41	True
115	5	to	41	True
115	6	landfills	41	True
115	7	or,	41	True
115	8	even	41	True
115	9	worse,	41	True
115	10	they	41	True
115	11	end	41	True
115	12	up	41	True
115	13	as	40	True
115	14	trash	39	True
115	15	on	39	True
115	16	the	40	True
115	17	land	40	True
115	18	and	40	True
115	19	in	40	True
115	20	rivers,	40	True
115	21	lakes,	40	True
115	22	and	40	True
115	23	the	40	True
115	24	ocean.	40	True
116	1	Plastic	39	True
116	2	bottles	40	True
116	3	take	40	True
116	4	many	40	True
116	5	hundreds	40	True
116	6	of	40	True
116	7	years	40	True
116	8	to	40	True
116	9	disintegrate.	40	True
117	1	As	40	True
117	2	in	38	True
117	3	the	38	True
117	4	United	37	True
117	5	States,	37	True
117	6	Colombian	37	True
117	7	legislation	37	True
117	8	requires	37	True
117	9	travelers	37	True
117	10	entering	37	True
117	11	the	37	True
117	12	country	37	True
117	13	to	37	True
117	14	declare	37	True
117	15	cash	37	True
117	16	in	37	True
117	17	excess	37	True
117	18	of	37	True
117	19	ten	37	True
117	20	thousand	37	True
117	21	dollars.	37	True
118	1	Concealing	37	True
118	2	more	37	True
118	3	than	37	True
118	4	that	37	True
118	5	amount	37	True
118	6	to	37	True
118	7	transport	37	True
118	8	it	37	True
118	9	into	37	True
118	10	or	37	True
118	11	out	37	True
118	12	of	37	True
118	13	the	37	True
118	14	country	37	True
118	15	is	37	True
118	16	a	37	True
118	17	crime	37	True
118	18	punishable	36	True
118	19	by	37	True
118	20	up	37	True
118	21	to	37	True
118	22	five	37	True
118	23	years	37	True
118	24	in	37	True
118	25	prison	37	True
118	26	in	34	True
118	27	the	37	True
118	28	United	37	True
118	29	States.	37	True
119	1	For	40	True
119	2	centuries,	39	True
119	3	time	39	True
119	4	was	39	True
119	5	measured	39	True
119	6	by	37	True
119	7	the	39	True
119	8	position	39	True
119	9	of	39	True
119	10	the	39	True
119	11	sun	39	True
119	12	with	38	True
119	13	the	39	True
119	14	use	39	True
119	15	of	39	True
119	16	sundials.	38	True
120	1	Noon	38	True
120	2	was	39	True
120	3	recognized	38	True
120	4	when	39	True
120	5	the	38	True
120	6	sun	39	True
120	7	was	38	True
120	8	the	39	True
120	9	highest	39	True
120	10	in	39	True
120	11	the	39	True
120	12	sky,	38	True
120	13	and	38	True
120	14	cities	38	True
120	15	would	39	True
120	16	set	39	True
120	17	their	39	True
120	18	clock	39	True
120	19	by	39	True
120	20	this	39	True
120	21	apparent	39	True
120	22	solar	39	True
120	23	time,	39	True
120	24	even	39	True
120	25	though	39	True
120	26	some	39	True
120	27	cities	39	True
120	28	would	39	True
120	29	often	39	True
120	30	be	39	True
120	31	on	39	True
120	32	a	39	True
120	33	slightly	39	True
120	34	different	39	True
120	35	time.	39	True
11	1	Mrs.	40	True
11	2	Darling	39	True
11	3	quivered	39	True
11	4	and	39	True
11	5	went	38	True
11	6	to	38	True
11	7	the	38	True
11	8	window.	38	True
12	1	It	38	True
12	2	was	38	True
12	3	securely	38	True
12	4	fastened.	38	True
13	1	She	38	True
13	2	looked	38	True
13	3	out,	38	True
13	4	and	38	True
13	5	the	38	True
13	6	night	38	True
13	7	was	38	True
13	8	peppered	38	True
13	9	with	38	True
13	10	stars.	38	True
14	1	They	36	True
14	2	were	38	True
14	3	crowding	38	True
14	4	round	38	True
14	5	the	38	True
14	6	house,	38	True
14	7	as	38	True
14	8	if	38	True
14	9	curious	38	True
14	10	to	38	True
14	11	see	38	True
14	12	what	38	True
14	13	was	38	True
14	14	to	38	True
14	15	take	38	True
14	16	place	38	True
14	17	there,	38	True
14	18	but	38	True
14	19	she	38	True
14	20	did	38	True
14	21	not	38	True
14	22	notice	38	True
14	23	this,	38	True
14	24	nor	38	True
14	25	that	38	True
14	26	one	38	True
14	27	or	38	True
14	28	two	38	True
14	29	of	38	True
14	30	the	38	True
14	31	smaller	38	True
14	32	ones	38	True
14	33	winked	38	True
14	34	at	38	True
14	35	her.	38	True
121	1	When	40	True
121	2	the	42	True
121	3	new	42	True
121	4	world	42	True
121	5	was	42	True
121	6	first	42	True
121	7	discovered	42	True
121	8	it	42	True
121	9	was	42	True
121	10	found	42	True
121	11	to	42	True
121	12	be,	42	True
121	13	like	42	True
121	14	the	41	True
121	15	old,	42	True
121	16	well	42	True
121	17	stocked	42	True
121	18	with	42	True
121	19	plants	42	True
121	20	and	42	True
121	21	animals,	42	True
121	22	and	41	True
121	23	inhabited	42	True
121	24	by	42	True
121	25	a	42	True
121	26	great	41	True
121	27	many	42	True
121	28	tribes	41	True
121	29	and	42	True
121	30	nations	42	True
121	31	of	41	True
121	32	men;	42	True
121	33	and	42	True
121	34	yet	42	True
121	35	the	42	True
121	36	plants	42	True
121	37	and	42	True
121	38	animals,	42	True
121	39	if	42	True
121	40	not	42	True
121	41	the	42	True
121	42	men,	42	True
121	43	were	41	True
121	44	all	42	True
121	45	essentially	42	True
121	46	different	41	True
121	47	from	42	True
121	48	those	42	True
121	49	known	42	True
121	50	in	42	True
121	51	the	41	True
121	52	old	42	True
121	53	world.	42	True
122	1	American	40	True
122	2	industry	37	True
122	3	may	37	True
122	4	not	37	True
122	5	know	37	True
122	6	it,	37	True
122	7	but	37	True
122	8	debate	36	True
122	9	in	37	True
122	10	Congress	37	True
122	11	over	34	True
122	12	reforming	37	True
122	13	the	37	True
122	14	federal	36	True
122	15	government's	37	True
122	16	regulatory	37	True
122	17	apparatus	37	True
122	18	may	35	True
122	19	profoundly	36	True
122	20	improve	36	True
122	21	companies'	36	True
122	22	ability	36	True
122	23	to	36	True
122	24	survive.	36	True
123	1	This	31	True
123	2	week	36	True
123	3	the	35	True
123	4	Senate	34	True
123	5	seems	36	True
123	6	poised	36	True
123	7	to	36	True
123	8	join	36	True
123	9	the	36	True
123	10	House	36	True
123	11	in	36	True
123	12	a	36	True
123	13	massive	36	True
123	14	overhaul	36	True
123	15	of	36	True
123	16	the	36	True
123	17	way	36	True
123	18	in	36	True
123	19	which	36	True
123	20	bureaucrats	35	True
123	21	enact	35	True
123	22	regulations	35	True
123	23	that	36	True
123	24	are	36	True
123	25	strangling	36	True
123	26	the	36	True
123	27	life	36	True
123	28	out	36	True
123	29	of	36	True
123	30	companies.	35	True
124	1	Stress	40	True
124	2	is	40	True
124	3	a	40	True
124	4	risk	40	True
124	5	factor	40	True
124	6	for	40	True
124	7	both	40	True
124	8	depression	40	True
124	9	and	40	True
124	10	anxiety,	40	True
124	11	he	39	True
124	12	says.	40	True
125	1	'We	38	True
125	2	don't	40	True
125	3	have	40	True
125	4	data	40	True
125	5	on	40	True
125	6	the	40	True
125	7	specific	40	True
125	8	causes	40	True
125	9	of	40	True
125	10	depression	40	True
125	11	and	40	True
125	12	anxiety	40	True
125	13	in	40	True
125	14	this	40	True
125	15	sample,	40	True
125	16	but	39	True
125	17	it	40	True
125	18	does	40	True
125	19	make	40	True
125	20	sense	40	True
125	21	scientifically	39	True
125	22	that	40	True
125	23	the	40	True
125	24	Millennials	40	True
125	25	who	40	True
125	26	report	40	True
125	27	higher	40	True
125	28	levels	40	True
125	29	of	40	True
125	30	stress	40	True
125	31	in	40	True
125	32	their	40	True
125	33	lives	40	True
125	34	are	40	True
125	35	also	39	True
125	36	reporting	40	True
125	37	higher	40	True
125	38	levels	40	True
125	39	of	40	True
125	40	depression	39	True
125	41	and	40	True
125	42	anxiety.	39	True
126	1	When	40	True
126	2	it	38	True
126	3	comes	39	True
126	4	to	39	True
126	5	having	38	True
126	6	a	39	True
126	7	lasting	39	True
126	8	and	39	True
126	9	fulfilling	38	True
126	10	relationship,	38	True
126	11	common	37	True
126	12	wisdom	38	True
126	13	says	38	True
126	14	that	36	True
126	15	feeling	38	True
126	16	close	38	True
126	17	to	37	True
126	18	your	37	True
126	19	romantic	37	True
126	20	partner	37	True
126	21	is	37	True
126	22	paramount.	37	True
127	1	But	35	True
127	2	a	36	True
127	3	new	37	True
127	4	study	37	True
127	5	finds	37	True
127	6	that	37	True
127	7	it's	37	True
127	8	not	37	True
127	9	how	37	True
127	10	close	37	True
127	11	you	37	True
127	12	feel	37	True
127	13	that	37	True
127	14	matters	36	True
127	15	most,	37	True
127	16	it's	37	True
127	17	whether	37	True
127	18	you	37	True
127	19	are	37	True
127	20	as	37	True
127	21	close	37	True
127	22	as	37	True
127	23	you	37	True
127	24	want	37	True
127	25	to	37	True
127	26	be,	37	True
127	27	even	37	True
127	28	if	37	True
127	29	that's	37	True
127	30	really	37	True
127	31	not	37	True
127	32	close	37	True
127	33	at	37	True
127	34	all.	37	True
128	1	At	40	True
128	2	the	40	True
128	3	time	40	True
128	4	the	40	True
128	5	French	40	True
128	6	crown	39	True
128	7	secured	40	True
128	8	much	40	True
128	9	of	40	True
128	10	its	40	True
128	11	revenue	40	True
128	12	by	40	True
128	13	issuing	40	True
128	14	government	40	True
128	15	bonds.	40	True
129	1	In	39	True
129	2	1727,	39	True
129	3	in	39	True
129	4	order	39	True
129	5	to	39	True
129	6	save	39	True
129	7	money,	39	True
129	8	the	39	True
129	9	state	39	True
129	10	cut	39	True
129	11	the	39	True
129	12	bonds'	39	True
129	13	interest	38	True
129	14	rate.	39	True
130	1	The	39	True
130	2	market	39	True
130	3	value	39	True
130	4	of	39	True
130	5	these	39	True
130	6	bonds	39	True
130	7	plummeted,	39	True
130	8	and	39	True
130	9	the	39	True
130	10	market	39	True
130	11	became	39	True
130	12	wary	39	True
130	13	of	39	True
130	14	French	39	True
130	15	credit.	39	True
131	1	The	37	True
131	2	French	39	True
131	3	state	39	True
131	4	was	39	True
131	5	left	39	True
131	6	without	39	True
131	7	an	39	True
131	8	easy	38	True
131	9	way	39	True
131	10	of	39	True
131	11	raising	39	True
131	12	money.	39	True
132	1	Voltaire	40	True
132	2	himself	40	True
132	3	probably	40	True
132	4	won	40	True
132	5	around	40	True
132	6	half	39	True
132	7	a	39	True
132	8	million	40	True
132	9	livres,	40	True
132	10	a	40	True
132	11	large	40	True
132	12	fortune,	40	True
132	13	which	40	True
132	14	he	39	True
132	15	then	40	True
132	16	made	40	True
132	17	even	40	True
132	18	larger	40	True
132	19	in	39	True
132	20	a	40	True
132	21	series	40	True
132	22	of	40	True
132	23	canny	40	True
132	24	investments.	39	True
133	1	Soon	38	True
133	2	Voltaire	40	True
133	3	was	40	True
133	4	a	40	True
133	5	very	39	True
133	6	rich	39	True
133	7	man,	39	True
133	8	rich	38	True
133	9	enough	39	True
133	10	to	38	True
133	11	become	39	True
133	12	a	39	True
133	13	moneylender	38	True
133	14	to	39	True
133	15	the	39	True
133	16	powerful	39	True
133	17	and	39	True
133	18	famous,	38	True
133	19	rich	39	True
133	20	enough	39	True
133	21	that	38	True
133	22	he	39	True
133	23	no	38	True
133	24	longer	38	True
133	25	had	38	True
133	26	to	39	True
133	27	stake	39	True
133	28	his	39	True
133	29	financial	39	True
133	30	well-being	39	True
133	31	on	38	True
133	32	that	39	True
133	33	most	38	True
133	34	unreliable	39	True
133	35	and	38	True
133	36	detestable	38	True
133	37	profession,	39	True
133	38	writing.	38	True
15	1	Seeing	40	True
15	2	Peter	41	True
15	3	slowly	41	True
15	4	advancing	41	True
15	5	upon	41	True
15	6	him	41	True
15	7	through	39	True
15	8	the	41	True
15	9	air	41	True
15	10	with	41	True
15	11	dagger	41	True
15	12	poised,	41	True
15	13	he	41	True
15	14	sprang	41	True
15	15	upon	41	True
15	16	the	41	True
15	17	bulwarks	41	True
15	18	to	39	True
15	19	cast	41	True
15	20	himself	41	True
15	21	into	41	True
15	22	the	41	True
15	23	sea.	41	True
16	1	He	40	True
16	2	did	41	True
16	3	not	41	True
16	4	know	41	True
16	5	that	41	True
16	6	the	41	True
16	7	crocodile	41	True
16	8	was	41	True
16	9	waiting	41	True
16	10	for	41	True
16	11	him;	41	True
16	12	for	40	True
16	13	we	41	True
16	14	purposely	41	True
16	15	stopped	41	True
16	16	the	41	True
16	17	clock	41	True
16	18	that	41	True
16	19	this	41	True
16	20	knowledge	41	True
16	21	might	41	True
16	22	be	41	True
16	23	spared	41	True
16	24	him:	41	True
16	25	a	41	True
16	26	little	40	True
16	27	mark	40	True
16	28	of	40	True
16	29	respect	40	True
16	30	from	40	True
16	31	us	40	True
16	32	at	40	True
16	33	the	40	True
16	34	end.	40	True
17	1	Dorothy	40	True
17	2	didn't	42	True
17	3	know.	42	True
18	1	She	42	True
18	2	looked	42	True
18	3	around	42	True
18	4	her	42	True
18	5	anxiously	42	True
18	6	for	41	True
18	7	some	41	True
18	8	familiar	41	True
18	9	landmark;	41	True
18	10	but	41	True
18	11	everything	40	True
