sentid	sentpos	word	num_responses	responses_exist
100	7	player	90	False
100	8	grabbed	90	False
100	9	his	90	False
100	10	racket	90	True
100	11	and	90	False
100	12	swung.	90	False
101	1	The	90	False
101	2	crowd	90	False
101	3	watched	90	False
101	4	as	90	False
101	5	the	90	False
101	6	man	90	False
101	7	picked	90	False
101	8	up	90	False
101	9	his	90	False
101	10	racket	90	True
101	11	and	90	False
101	12	swung.	90	False
102	1	Jan	90	False
102	2	poured	90	False
102	3	the	90	False
102	4	milk	90	False
102	5	and	90	False
102	6	cereal	90	False
102	7	into	90	False
102	8	her	90	False
102	9	bowl	90	True
102	10	at	90	False
102	11	breakfast	90	False
102	12	time.	90	False
103	1	The	90	False
103	2	waiter	90	False
103	3	accidentally	90	False
103	4	dropped	90	False
103	5	her	90	False
103	6	spoon	90	False
103	7	and	90	False
103	8	her	90	False
103	9	bowl	90	True
103	10	at	90	False
103	11	breakfast	90	False
103	12	time.	90	False
104	1	Jan	90	False
104	2	was	90	False
104	3	walking	90	False
104	4	and	90	False
104	5	she	90	False
104	6	accidentally	90	False
104	7	dropped	90	False
104	8	her	90	False
104	9	bowl	90	True
104	10	at	90	False
104	11	breakfast	90	False
104	12	time.	90	False
105	1	At	90	False
105	2	the	90	False
105	3	ice	90	False
105	4	cream	90	False
105	5	shop,	90	False
105	6	Jen	90	False
105	7	asked	90	False
105	8	for	90	False
105	9	both	90	False
105	10	chocolate	90	False
105	11	and	90	False
105	12	vanilla	90	True
105	13	which	90	False
105	14	is	90	False
105	15	his	90	False
105	16	favorite.	90	False
106	1	To	90	False
106	2	add	90	False
106	3	flavor	90	False
106	4	to	90	False
106	5	the	90	False
106	6	frosting	90	False
106	7	he	90	False
106	8	added	90	False
106	9	maple	90	False
106	10	syrup	90	False
106	11	and	90	False
106	12	vanilla	90	True
106	13	which	90	False
106	14	is	90	False
106	15	his	90	False
106	16	favorite.	90	False
107	1	He	90	False
107	2	walked	90	False
107	3	down	90	False
107	4	to	90	False
107	5	the	90	False
107	6	supermarket	90	False
107	7	to	90	False
107	8	buy	90	False
107	9	milk,	90	False
107	10	flour,	90	False
107	11	and	90	False
107	12	vanilla	90	True
107	13	which	90	False
107	14	is	90	False
107	15	his	90	False
107	16	favorite.	90	False
108	1	Ben	90	False
108	2	unloaded	90	False
108	3	the	90	False
108	4	bags	90	False
108	5	of	90	False
108	6	cement	90	False
108	7	from	90	False
108	8	the	90	False
108	9	back	90	False
108	10	of	90	False
108	11	the	90	False
108	12	truck	90	True
108	13	in	90	False
108	14	the	90	False
108	15	garage.	90	False
109	1	The	90	False
109	2	fugitive	90	False
109	3	hid	90	False
109	4	from	90	False
109	5	the	90	False
109	6	police	90	False
109	7	in	90	False
109	8	the	90	False
109	9	back	90	False
109	10	of	90	False
109	11	the	90	False
109	12	truck	90	True
109	13	in	90	False
109	14	the	90	False
109	15	garage.	90	False
110	1	Ben	90	False
110	2	was	90	False
110	3	being	90	False
110	4	so	90	False
110	5	violent	90	False
110	6	that	90	False
110	7	he	90	False
110	8	tried	90	False
110	9	to	90	False
110	10	smash	90	False
110	11	the	90	False
110	12	truck	90	True
110	13	in	90	False
110	14	the	90	False
110	15	garage.	90	False
111	1	The	90	False
111	2	swimmer	90	False
111	3	was	90	False
111	4	attacked	90	False
111	5	by	90	False
111	6	a	90	False
111	7	great	90	False
111	8	white	90	False
111	9	shark	90	True
111	10	in	90	False
111	11	the	90	False
111	12	ocean.	90	False
112	1	The	90	False
112	2	marine	90	False
112	3	biologist	90	False
112	4	was	90	False
112	5	studying	90	False
112	6	a	90	False
112	7	rare	90	False
112	8	white	90	False
112	9	shark	90	True
112	10	in	90	False
112	11	the	90	False
112	12	ocean.	90	False
113	1	Earlier,	90	False
113	2	the	90	False
113	3	dock	90	False
113	4	worker	90	False
113	5	saw	90	False
113	6	a	90	False
113	7	beautiful	90	False
113	8	white	90	False
113	9	shark	90	True
113	10	in	90	False
113	11	the	90	False
113	12	ocean.	90	False
114	1	The	90	False
114	2	wide	90	False
114	3	highway	90	False
114	4	downtown	90	False
114	5	has	90	False
114	6	more	90	False
114	7	than	90	False
114	8	six	90	False
114	9	lanes	90	True
114	10	of	90	False
114	11	traffic.	90	False
115	1	The	90	False
115	2	group	90	False
115	3	of	90	False
115	4	bikers	90	False
115	5	crossed	90	False
115	6	more	90	False
115	7	than	90	False
115	8	six	90	False
115	9	lanes	90	True
115	10	of	90	False
115	11	traffic.	90	False
116	1	The	90	False
116	2	marathon	90	False
116	3	runners	90	False
116	4	will	90	False
116	5	cross	90	False
116	6	more	90	False
116	7	than	90	False
116	8	six	90	False
116	9	lanes	90	True
116	10	of	90	False
116	11	traffic.	90	False
117	1	Her	90	False
117	2	vision	90	False
117	3	was	90	False
117	4	terrible,	90	False
117	5	and	90	False
117	6	she	90	False
117	7	has	90	False
117	8	to	90	False
117	9	wear	90	False
117	10	glasses	90	True
117	11	in	90	False
117	12	class.	90	False
118	1	She	90	False
118	2	looks	90	False
118	3	very	90	False
118	4	different	90	False
118	5	when	90	False
118	6	she	90	False
118	7	has	90	False
118	8	to	90	False
118	9	wear	90	False
118	10	glasses	90	True
118	11	in	90	False
118	12	class.	90	False
119	1	Her	90	False
119	2	mother	90	False
119	3	was	90	False
119	4	adamant	90	False
119	5	that	90	False
119	6	she	90	False
119	7	has	90	False
119	8	to	90	False
119	9	wear	90	False
119	10	glasses	90	True
119	11	in	90	False
119	12	class.	90	False
120	1	When	90	False
120	2	the	90	False
120	3	paramedic	90	False
120	4	arrived,	90	False
120	5	he	90	False
120	6	checked	90	False
120	7	the	90	False
120	8	victim's	90	False
120	9	wrist	90	False
120	10	for	90	False
120	11	a	90	False
120	12	pulse	90	True
120	13	and	90	False
120	14	called	90	False
120	15	911.	90	False
121	1	When	90	False
121	2	the	90	False
121	3	expert	90	False
121	4	arrived,	90	False
121	5	he	90	False
121	6	immediately	90	False
121	7	checked	90	False
121	8	the	90	False
121	9	woman	90	False
121	10	for	90	False
121	11	a	90	False
121	12	pulse	90	True
121	13	and	90	False
121	14	called	90	False
121	15	911.	90	False
122	1	When	90	False
122	2	the	90	False
122	3	detective	90	False
122	4	arrived	90	False
122	5	at	90	False
122	6	the	90	False
122	7	scene,	90	False
122	8	he	90	False
122	9	looked	90	False
122	10	for	90	False
122	11	a	90	False
122	12	pulse	90	True
122	13	and	90	False
122	14	called	90	False
122	15	911.	90	False
123	1	The	90	False
123	2	wind	90	False
123	3	couldn't	90	False
123	4	push	90	False
123	5	the	90	False
123	6	boat	90	False
123	7	because	90	False
123	8	it	90	False
123	9	had	90	False
123	10	a	90	False
123	11	tear	90	False
123	12	in	90	False
123	13	the	90	False
123	14	sail	90	True
123	15	after	90	False
123	16	all.	90	False
124	1	No	90	False
124	2	one	90	False
124	3	has	90	False
124	4	told	90	False
124	5	the	90	False
124	6	sailors	90	False
124	7	that	90	False
124	8	there	90	False
124	9	is	90	False
124	10	something	90	False
124	11	wrong	90	False
124	12	with	90	False
124	13	the	90	False
124	14	sail	90	True
124	15	after	90	False
124	16	all.	90	False
125	1	The	90	False
125	2	team	90	False
125	3	had	90	False
125	4	to	90	False
125	5	work	90	False
125	6	for	90	False
125	7	hours	90	False
125	8	to	90	False
125	9	fix	90	False
125	10	the	90	False
125	11	tear	90	False
125	12	in	90	False
125	13	the	90	False
125	14	sail	90	True
125	15	after	90	False
125	16	all.	90	False
126	1	At	90	False
126	2	storytime,	90	False
126	3	the	90	False
126	4	preschoolers	90	False
126	5	have	90	False
126	6	to	90	False
126	7	sit	90	False
126	8	in	90	False
126	9	a	90	False
126	10	circle	90	True
126	11	on	90	False
126	12	the	90	False
126	13	rug.	90	False
127	1	The	90	False
127	2	girl	90	False
127	3	decided	90	False
127	4	to	90	False
127	5	arrange	90	False
127	6	her	90	False
127	7	dolls	90	False
127	8	in	90	False
127	9	a	90	False
127	10	circle	90	True
127	11	on	90	False
127	12	the	90	False
127	13	rug.	90	False
128	1	All	90	False
128	2	of	90	False
128	3	the	90	False
128	4	fifth-graders	90	False
128	5	had	90	False
128	6	to	90	False
128	7	get	90	False
128	8	in	90	False
128	9	a	90	False
128	10	circle	90	True
128	11	on	90	False
128	12	the	90	False
128	13	rug.	90	False
129	1	It	90	False
129	2	could	90	False
129	3	cut	90	False
129	4	easily	90	False
129	5	because	90	False
129	6	the	90	False
129	7	blade	90	False
129	8	was	90	False
129	9	very	90	False
129	10	sharp	90	True
129	11	at	90	False
129	12	the	90	False
129	13	end.	90	False
130	1	She	90	False
130	2	always	90	False
130	3	worked	90	False
130	4	quickly,	90	False
130	5	and	90	False
130	6	her	90	False
130	7	tool	90	False
130	8	was	90	False
130	9	very	90	False
130	10	sharp	90	True
130	11	at	90	False
130	12	the	90	False
130	13	end.	90	False
131	1	His	90	False
131	2	mom	90	False
131	3	sternly	90	False
131	4	warned	90	False
131	5	him	90	False
131	6	because	90	False
131	7	it	90	False
131	8	was	90	False
131	9	very	90	False
131	10	sharp	90	True
131	11	at	90	False
131	12	the	90	False
131	13	end.	90	False
132	1	When	90	False
132	2	the	90	False
132	3	company	90	False
132	4	sued	90	False
132	5	him,	90	False
132	6	he	90	False
132	7	decided	90	False
132	8	to	90	False
132	9	hire	90	False
132	10	a	90	False
132	11	lawyer	90	True
132	12	right	90	False
132	13	away.	90	False
133	1	When	90	False
133	2	he	90	False
133	3	crashed	90	False
133	4	his	90	False
133	5	car,	90	False
133	6	he	90	False
133	7	decided	90	False
133	8	to	90	False
133	9	hire	90	False
133	10	a	90	False
133	11	lawyer	90	True
133	12	right	90	False
133	13	away.	90	False
134	1	When	90	False
134	2	he	90	False
134	3	crashed	90	False
134	4	his	90	False
134	5	car,	90	False
134	6	he	90	False
134	7	decided	90	False
134	8	to	90	False
134	9	call	90	False
134	10	a	90	False
134	11	lawyer	90	True
134	12	right	90	False
134	13	away.	90	False
135	1	Lines	90	False
135	2	of	90	False
135	3	longitude	90	False
135	4	go	90	False
135	5	from	90	False
135	6	the	90	False
135	7	north	90	False
135	8	to	90	False
135	9	the	90	False
135	10	south	90	True
135	11	I	90	False
135	12	think.	90	False
136	1	The	90	False
136	2	arrow	90	False
136	3	on	90	False
136	4	the	90	False
136	5	compass	90	False
136	6	was	90	False
136	7	pointing	90	False
136	8	to	90	False
136	9	the	90	False
136	10	south	90	True
136	11	I	90	False
136	12	think.	90	False
137	1	On	90	False
137	2	their	90	False
137	3	long	90	False
137	4	vacation,	90	False
137	5	the	90	False
137	6	family	90	False
137	7	traveled	90	False
137	8	to	90	False
137	9	the	90	False
137	10	south	90	True
137	11	I	90	False
137	12	think.	90	False
138	1	The	90	False
138	2	neighborhood	90	False
138	3	dog	90	False
138	4	always	90	False
138	5	kept	90	False
138	6	her	90	False
138	7	awake	90	False
138	8	by	90	False
138	9	barking	90	True
138	10	through	90	False
138	11	the	90	False
138	12	night.	90	False
139	1	Our	90	False
139	2	pets	90	False
139	3	sometimes	90	False
139	4	ask	90	False
139	5	us	90	False
139	6	for	90	False
139	7	treats	90	False
139	8	by	90	False
139	9	barking	90	True
139	10	through	90	False
139	11	the	90	False
139	12	night.	90	False
140	1	They	90	False
140	2	knew	90	False
140	3	that	90	False
140	4	Harry	90	False
140	5	kept	90	False
140	6	her	90	False
140	7	awake	90	False
140	8	by	90	False
140	9	barking	90	True
140	10	through	90	False
140	11	the	90	False
140	12	night.	90	False
141	1	The	90	False
141	2	tooth	90	False
141	3	fairy	90	False
141	4	was	90	False
141	5	supposed	90	False
141	6	to	90	False
141	7	leave	90	False
141	8	money	90	False
141	9	under	90	False
141	10	her	90	False
141	11	pillow	90	True
141	12	in	90	False
141	13	the	90	False
141	14	bedroom.	90	False
142	1	My	90	False
142	2	cousin	90	False
142	3	usually	90	False
142	4	kept	90	False
142	5	her	90	False
142	6	phone	90	False
142	7	plugged	90	False
142	8	in	90	False
142	9	under	90	False
142	10	her	90	False
142	11	pillow	90	True
142	12	in	90	False
142	13	the	90	False
142	14	bedroom.	90	False
143	1	When	90	False
143	2	her	90	False
143	3	wallet	90	False
143	4	was	90	False
143	5	missing,	90	False
143	6	she	90	False
143	7	found	90	False
143	8	it	90	False
143	9	under	90	False
143	10	her	90	False
143	11	pillow	90	True
143	12	in	90	False
143	13	the	90	False
143	14	bedroom.	90	False
144	1	Before	90	False
144	2	the	90	False
144	3	weight	90	False
144	4	lifting	90	False
144	5	tournament,	90	False
144	6	he	90	False
144	7	needed	90	False
144	8	to	90	False
144	9	build	90	False
144	10	some	90	False
144	11	muscle	90	True
144	12	real	90	False
144	13	fast.	90	False
145	1	The	90	False
145	2	head	90	False
145	3	of	90	False
145	4	the	90	False
145	5	cheerleading	90	False
145	6	squad	90	False
145	7	needed	90	False
145	8	to	90	False
145	9	build	90	False
145	10	some	90	False
145	11	muscle	90	True
145	12	real	90	False
145	13	fast.	90	False
146	1	After	90	False
146	2	arriving	90	False
146	3	at	90	False
146	4	the	90	False
146	5	campus,	90	False
146	6	he	90	False
146	7	wanted	90	False
146	8	to	90	False
146	9	build	90	False
146	10	some	90	False
146	11	muscle	90	True
146	12	real	90	False
146	13	fast.	90	False
147	1	The	90	False
147	2	volleyball	90	False
147	3	shot	90	False
147	4	barely	90	False
147	5	made	90	False
147	6	it	90	False
147	7	over	90	False
147	8	the	90	False
147	9	net	90	True
147	10	in	90	False
147	11	the	90	False
147	12	high	90	False
147	13	school	90	False
147	14	gym.	90	False
148	1	The	90	False
148	2	referee	90	False
148	3	saw	90	False
148	4	the	90	False
148	5	ball	90	False
148	6	roll	90	False
148	7	under	90	False
148	8	the	90	False
148	9	net	90	True
148	10	in	90	False
148	11	the	90	False
148	12	high	90	False
148	13	school	90	False
148	14	gym.	90	False
149	1	Samantha	90	False
149	2	and	90	False
149	3	Karen	90	False
149	4	suspected	90	False
149	5	it	90	False
149	6	was	90	False
149	7	under	90	False
149	8	the	90	False
149	9	net	90	True
149	10	in	90	False
149	11	the	90	False
149	12	high	90	False
149	13	school	90	False
149	14	gym.	90	False
150	1	In	90	False
150	2	the	90	False
150	3	cartoon,	90	False
150	4	Bugs	90	False
150	5	Bunny	90	False
150	6	was	90	False
150	7	munching	90	False
150	8	on	90	False
150	9	a	90	False
150	10	carrot	90	True
150	11	that	90	False
150	12	looked	90	False
150	13	wilted.	90	False
151	1	The	90	False
151	2	cook	90	False
151	3	was	90	False
151	4	chopping	90	False
151	5	up	90	False
151	6	the	90	False
151	7	parsley	90	False
151	8	and	90	False
151	9	a	90	False
151	10	carrot	90	True
151	11	that	90	False
151	12	looked	90	False
151	13	wilted.	90	False
152	1	In	90	False
152	2	the	90	False
152	3	door	90	False
152	4	of	90	False
152	5	his	90	False
152	6	refrigerator	90	False
152	7	he	90	False
152	8	found	90	False
152	9	a	90	False
152	10	carrot	90	True
152	11	that	90	False
152	12	looked	90	False
152	13	wilted.	90	False
153	1	The	90	False
153	2	kitten	90	False
153	3	was	90	False
153	4	playing	90	False
153	5	with	90	False
153	6	a	90	False
153	7	ball	90	False
153	8	of	90	False
153	9	yarn	90	True
153	10	at	90	False
153	11	the	90	False
153	12	market.	90	False
154	1	The	90	False
154	2	old	90	False
154	3	woman	90	False
154	4	was	90	False
154	5	collecting	90	False
154	6	different	90	False
154	7	colors	90	False
154	8	of	90	False
154	9	yarn	90	True
154	10	at	90	False
154	11	the	90	False
154	12	market.	90	False
155	1	Emily	90	False
155	2	had	90	False
155	3	trouble	90	False
155	4	finding	90	False
155	5	the	90	False
155	6	right	90	False
155	7	color	90	False
155	8	of	90	False
155	9	yarn	90	True
155	10	at	90	False
155	11	the	90	False
155	12	market.	90	False
156	1	The	90	False
156	2	girl	90	False
156	3	bought	90	False
156	4	a	90	False
156	5	pink	90	False
156	6	tutu	90	False
156	7	because	90	False
156	8	she	90	False
156	9	wanted	90	False
156	10	to	90	False
156	11	learn	90	False
156	12	ballet	90	True
156	13	from	90	False
156	14	an	90	False
156	15	expert.	90	False
157	1	The	90	False
157	2	girl	90	False
157	3	had	90	False
157	4	never	90	False
157	5	danced	90	False
157	6	before,	90	False
157	7	but	90	False
157	8	she	90	False
157	9	wanted	90	False
157	10	to	90	False
157	11	learn	90	False
157	12	ballet	90	True
157	13	from	90	False
157	14	an	90	False
157	15	expert.	90	False
158	1	The	90	False
158	2	girl	90	False
158	3	was	90	False
158	4	extremely	90	False
158	5	excited	90	False
158	6	that	90	False
158	7	she	90	False
158	8	was	90	False
158	9	going	90	False
158	10	to	90	False
158	11	learn	90	False
158	12	ballet	90	True
158	13	from	90	False
158	14	an	90	False
158	15	expert.	90	False
159	1	To	90	False
159	2	educate	90	False
159	3	the	90	False
159	4	children,	90	False
159	5	they	90	False
159	6	built	90	False
159	7	a	90	False
159	8	new	90	False
159	9	school	90	True
159	10	by	90	False
159	11	the	90	False
159	12	river.	90	False
160	1	My	90	False
160	2	brother	90	False
160	3	moved	90	False
160	4	and	90	False
160	5	transferred	90	False
160	6	to	90	False
160	7	a	90	False
160	8	new	90	False
160	9	school	90	True
160	10	by	90	False
160	11	the	90	False
160	12	river.	90	False
161	1	After	90	False
161	2	the	90	False
161	3	horrible	90	False
161	4	flood	90	False
161	5	they	90	False
161	6	built	90	False
161	7	a	90	False
161	8	new	90	False
161	9	school	90	True
161	10	by	90	False
161	11	the	90	False
161	12	river.	90	False
162	1	The	90	False
162	2	man	90	False
162	3	used	90	False
162	4	the	90	False
162	5	helium	90	False
162	6	to	90	False
162	7	inflate	90	False
162	8	the	90	False
162	9	red	90	False
162	10	balloon	90	True
162	11	for	90	False
162	12	the	90	False
162	13	child.	90	False
163	1	It	90	False
163	2	was	90	False
163	3	her	90	False
163	4	birthday,	90	False
163	5	so	90	False
163	6	he	90	False
163	7	bought	90	False
163	8	the	90	False
163	9	red	90	False
163	10	balloon	90	True
163	11	for	90	False
163	12	the	90	False
163	13	child.	90	False
164	1	The	90	False
164	2	woman	90	False
164	3	at	90	False
164	4	the	90	False
164	5	store	90	False
164	6	was	90	False
164	7	buying	90	False
164	8	the	90	False
164	9	red	90	False
164	10	balloon	90	True
164	11	for	90	False
164	12	the	90	False
164	13	child.	90	False
165	1	At	90	False
165	2	the	90	False
165	3	vineyard,	90	False
165	4	he	90	False
165	5	bought	90	False
165	6	a	90	False
165	7	fancy	90	False
165	8	bottle	90	False
165	9	of	90	False
165	10	wine	90	True
165	11	from	90	False
165	12	France.	90	False
166	1	The	90	False
166	2	waiter	90	False
166	3	forgot	90	False
166	4	to	90	False
166	5	bring	90	False
166	6	me	90	False
166	7	my	90	False
166	8	glass	90	False
166	9	of	90	False
166	10	wine	90	True
166	11	from	90	False
166	12	France.	90	False
167	1	At	90	False
167	2	the	90	False
167	3	market,	90	False
167	4	he	90	False
167	5	bought	90	False
167	6	a	90	False
167	7	new	90	False
167	8	type	90	False
167	9	of	90	False
167	10	wine	90	True
167	11	from	90	False
167	12	France.	90	False
168	1	To	90	False
168	2	make	90	False
168	3	sushi,	90	False
168	4	she	90	False
168	5	carefully	90	False
168	6	boiled	90	False
168	7	the	90	False
168	8	grains	90	False
168	9	of	90	False
168	10	rice	90	True
168	11	on	90	False
168	12	the	90	False
168	13	counter.	90	False
169	1	She	90	False
169	2	used	90	False
169	3	the	90	False
169	4	pressure	90	False
169	5	cooker	90	False
169	6	to	90	False
169	7	steam	90	False
169	8	lots	90	False
169	9	of	90	False
169	10	rice	90	True
169	11	on	90	False
169	12	the	90	False
169	13	counter.	90	False
170	1	In	90	False
170	2	the	90	False
170	3	kitchen,	90	False
170	4	she	90	False
170	5	accidentally	90	False
170	6	spilled	90	False
170	7	a	90	False
170	8	bunch	90	False
170	9	of	90	False
170	10	rice	90	True
170	11	on	90	False
170	12	the	90	False
170	13	counter.	90	False
171	1	The	90	False
171	2	airport	90	False
171	3	was	90	False
171	4	crowded,	90	False
171	5	and	90	False
171	6	the	90	False
171	7	passengers	90	False
171	8	couldn't	90	False
171	9	board	90	False
171	10	the	90	False
171	11	plane	90	True
171	12	on	90	False
171	13	the	90	False
171	14	runway.	90	False
172	1	After	90	False
172	2	a	90	False
172	3	three	90	False
172	4	hour	90	False
172	5	wait,	90	False
172	6	the	90	False
172	7	passengers	90	False
172	8	could	90	False
172	9	see	90	False
172	10	the	90	False
172	11	plane	90	True
172	12	on	90	False
172	13	the	90	False
172	14	runway.	90	False
173	1	After	90	False
173	2	a	90	False
173	3	three	90	False
173	4	hour	90	False
173	5	wait,	90	False
173	6	the	90	False
173	7	men	90	False
173	8	could	90	False
173	9	see	90	False
173	10	the	90	False
173	11	plane	90	True
173	12	on	90	False
173	13	the	90	False
173	14	runway.	90	False
174	1	He	90	False
174	2	couldn't	90	False
174	3	reach	90	False
174	4	the	90	False
174	5	high	90	False
174	6	shelf	90	False
174	7	because	90	False
174	8	he	90	False
174	9	was	90	False
174	10	very	90	False
174	11	short	90	True
174	12	for	90	False
174	13	his	90	False
174	14	age.	90	False
175	1	The	90	False
175	2	big	90	False
175	3	kids	90	False
175	4	always	90	False
175	5	teased	90	False
175	6	Jason	90	False
175	7	because	90	False
175	8	he	90	False
175	9	was	90	False
175	10	very	90	False
175	11	short	90	True
175	12	for	90	False
175	13	his	90	False
175	14	age.	90	False
176	1	The	90	False
176	2	parents	90	False
176	3	were	90	False
176	4	worried	90	False
176	5	about	90	False
176	6	Jason	90	False
176	7	because	90	False
176	8	he	90	False
176	9	was	90	False
176	10	very	90	False
176	11	short	90	True
176	12	for	90	False
176	13	his	90	False
176	14	age.	90	False
177	1	The	90	False
177	2	web	90	False
177	3	had	90	False
177	4	been	90	False
177	5	spun	90	False
177	6	by	90	False
177	7	the	90	False
177	8	large	90	False
177	9	spider	90	True
177	10	on	90	False
177	11	our	90	False
177	12	porch.	90	False
178	1	My	90	False
178	2	older	90	False
178	3	brother	90	False
178	4	refused	90	False
178	5	to	90	False
178	6	touch	90	False
178	7	the	90	False
178	8	large	90	False
178	9	spider	90	True
178	10	on	90	False
178	11	our	90	False
178	12	porch.	90	False
179	1	My	90	False
179	2	husband	90	False
179	3	was	90	False
179	4	trying	90	False
179	5	to	90	False
179	6	catch	90	False
179	7	the	90	False
179	8	large	90	False
179	9	spider	90	True
179	10	on	90	False
179	11	our	90	False
179	12	porch.	90	False
180	1	Following	90	False
180	2	his	90	False
180	3	orders,	90	False
180	4	the	90	False
180	5	terrorist	90	False
180	6	threatened	90	False
180	7	to	90	False
180	8	drop	90	False
180	9	the	90	False
180	10	bomb	90	True
180	11	made	90	False
180	12	of	90	False
180	13	TNT.	90	False
181	1	To	90	False
181	2	destroy	90	False
181	3	the	90	False
181	4	building,	90	False
181	5	they	90	False
181	6	decided	90	False
181	7	to	90	False
181	8	use	90	False
181	9	the	90	False
181	10	bomb	90	True
181	11	made	90	False
181	12	of	90	False
181	13	TNT.	90	False
182	1	Jonathan	90	False
182	2	was	90	False
182	3	shocked	90	False
182	4	that	90	False
182	5	they	90	False
182	6	decided	90	False
182	7	to	90	False
182	8	use	90	False
182	9	the	90	False
182	10	bomb	90	True
182	11	made	90	False
182	12	of	90	False
182	13	TNT.	90	False
183	1	Old	90	False
183	2	McDonald	90	False
183	3	had	90	False
183	4	plenty	90	False
183	5	of	90	False
183	6	animals	90	False
183	7	on	90	False
183	8	his	90	False
183	9	farm	90	True
183	10	in	90	False
183	11	Pennsylvania.	90	False
184	1	My	90	False
184	2	uncle	90	False
184	3	planted	90	False
184	4	lots	90	False
184	5	of	90	False
184	6	trees	90	False
184	7	on	90	False
184	8	his	90	False
184	9	farm	90	True
184	10	in	90	False
184	11	Pennsylvania.	90	False
185	1	My	90	False
185	2	uncle	90	False
185	3	is	90	False
185	4	installing	90	False
185	5	solar	90	False
185	6	panels	90	False
185	7	on	90	False
185	8	his	90	False
185	9	farm	90	True
185	10	in	90	False
185	11	Pennsylvania.	90	False
186	1	The	90	False
186	2	child	90	False
186	3	couldn't	90	False
186	4	carry	90	False
186	5	the	90	False
186	6	luggage	90	False
186	7	because	90	False
186	8	it	90	False
186	9	was	90	False
186	10	too	90	False
186	11	heavy	90	True
186	12	and	90	False
186	13	bulky.	90	False
187	1	Ben	90	False
187	2	didn't	90	False
187	3	like	90	False
187	4	his	90	False
187	5	vacuum	90	False
187	6	cleaner	90	False
187	7	because	90	False
187	8	it	90	False
187	9	was	90	False
187	10	too	90	False
187	11	heavy	90	True
187	12	and	90	False
187	13	bulky.	90	False
188	1	The	90	False
188	2	hikers	90	False
188	3	didn't	90	False
188	4	buy	90	False
188	5	the	90	False
188	6	tent	90	False
188	7	because	90	False
188	8	it	90	False
188	9	was	90	False
188	10	too	90	False
188	11	heavy	90	True
188	12	and	90	False
188	13	bulky.	90	False
189	1	The	90	False
189	2	bride	90	False
189	3	refused	90	False
189	4	to	90	False
189	5	invite	90	False
189	6	her	90	False
189	7	father	90	False
189	8	to	90	False
189	9	the	90	False
189	10	wedding	90	True
189	11	for	90	False
189	12	some	90	False
189	13	reason.	90	False
190	1	Kathy	90	False
190	2	decided	90	False
190	3	not	90	False
190	4	to	90	False
190	5	invite	90	False
190	6	her	90	False
190	7	uncle	90	False
190	8	to	90	False
190	9	the	90	False
190	10	wedding	90	True
190	11	for	90	False
190	12	some	90	False
190	13	reason.	90	False
191	1	The	90	False
191	2	lazy	90	False
191	3	teenager	90	False
191	4	didn't	90	False
191	5	want	90	False
191	6	to	90	False
191	7	go	90	False
191	8	to	90	False
191	9	the	90	False
191	10	wedding	90	True
191	11	for	90	False
191	12	some	90	False
191	13	reason.	90	False
192	1	Susan	90	False
192	2	forgot	90	False
192	3	to	90	False
192	4	put	90	False
192	5	a	90	False
192	6	period	90	False
192	7	at	90	False
192	8	the	90	False
192	9	end	90	False
192	10	of	90	False
192	11	the	90	False
192	12	sentence	90	True
192	13	in	90	False
192	14	the	90	False
192	15	essay.	90	False
193	1	Susan	90	False
193	2	had	90	False
193	3	a	90	False
193	4	lot	90	False
193	5	of	90	False
193	6	trouble	90	False
193	7	understanding	90	False
193	8	the	90	False
193	9	end	90	False
193	10	of	90	False
193	11	the	90	False
193	12	sentence	90	True
193	13	in	90	False
193	14	the	90	False
193	15	essay.	90	False
194	1	The	90	False
194	2	substitute	90	False
194	3	teacher	90	False
194	4	was	90	False
194	5	pretty	90	False
194	6	impressed	90	False
194	7	by	90	False
194	8	the	90	False
194	9	length	90	False
194	10	of	90	False
194	11	the	90	False
194	12	sentence	90	True
194	13	in	90	False
194	14	the	90	False
194	15	essay.	90	False
195	1	It	90	False
195	2	was	90	False
195	3	dark	90	False
195	4	in	90	False
195	5	the	90	False
195	6	bedroom,	90	False
195	7	so	90	False
195	8	she	90	False
195	9	turned	90	False
195	10	on	90	False
195	11	the	90	False
195	12	light	90	True
195	13	in	90	False
195	14	the	90	False
195	15	corner.	90	False
196	1	She	90	False
196	2	couldn't	90	False
196	3	read	90	False
196	4	the	90	False
196	5	book	90	False
196	6	because	90	False
196	7	her	90	False
196	8	brother	90	False
196	9	was	90	False
196	10	blocking	90	False
196	11	the	90	False
196	12	light	90	True
196	13	in	90	False
196	14	the	90	False
196	15	corner.	90	False
197	1	You	90	False
197	2	can	90	False
197	3	damage	90	False
197	4	your	90	False
197	5	vision	90	False
197	6	if	90	False
197	7	you	90	False
197	8	keep	90	False
197	9	staring	90	False
197	10	at	90	False
197	11	the	90	False
197	12	light	90	True
197	13	in	90	False
197	14	the	90	False
197	15	corner.	90	False
198	1	The	90	False
198	2	tiny	90	False
198	3	maple	90	False
198	4	sapling	90	False
198	5	has	90	False
198	6	grown	90	False
198	7	into	90	False
198	8	a	90	False
198	9	large	90	False
198	10	tree	90	True
198	11	in	90	False
198	12	the	90	False
198	13	front	90	False
198	14	yard.	90	False
199	1	The	90	False
199	2	bicycle	90	False
199	3	was	90	False
199	4	swerving	90	False
199	5	and	90	False
